Argument values: path=/home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54, lib=None, sim=eval-allcriteria-mini.sim;deterministic.sim;recording-body-coords.sim;only-body.sim, genformat=0, initialgenotype=None, opt=jumpdistance, popsize=60, generations=300, tournament=7, pmut=0.9, pxov=0.0, hof_size=1, hof_savefile=genotypes_jump/HoF-jump-f0-eps001-center-run1.gen, max_numparts=20, max_numjoints=40, max_numneurons=0, max_numconnections=0, max_numgenochars=None, log_file=logs_jump/log-jump-f0-eps001-center-run1.json, stagnation_generations=None, plateau_escape=False, eps=0.01, placement=center
Using Framsticks version: 5.4
Home (writable) dir     : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data
Resources dir           : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria-mini.sim', 'deterministic.sim', 'recording-body-coords.sim', 'only-body.sim']

Simulator.load: Loading from 'eval-allcriteria-mini.sim'
Simulator.load: Loaded simulator settings from 'eval-allcriteria-mini.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'recording-body-coords.sim'
Loader.load: Comments read from file follow:
Loader.load:  The recording of the "center of gravity" (or mass) of all Parts of a creature during its lifespan, and
Loader.load:  the recording of coordinates of all Parts are stored as data->bodyrecording.
Loader.load:  Use STORE_ALL_PART_COORDS below to decide how much data you need recorded - maybe only COG and no Parts.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=0 below, only COG is stored and the format is
Loader.load:  [ [cog1x,cog1y,cog1z], [cog2x,cog2y,cog2z], [cog3x,cog3y,cog3z], ...]
Loader.load:  where index numbers in the names are simulation steps.
Loader.load:  So you get a vector of COG x,y,z coordinates repeated for every simulation step.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=1 below, the format is more verbose with one more level of nesting, because after the COG,
Loader.load:  the list of coordinates of all Parts follows (the first index in the names below is the simulation step, the second one is Part number)
Loader.load:  [ [[cog1x,cog1y,cog1z], [p1_1x,p1_1y,p1_1z], [p1_2x,p1_2y,p1_2z], ...], ...]
Loader.load: 
Loader.load:  You can further limit the amount of stored data by recording coordinates less frequently - see onCreaturesStep() comment below.
Loader.load:  Adjust 'Energy0' to achieve the lifespan you need.
Loader.load:  'evalcount' should likely be 1 unless you need other performance criteria (like vertpos or distance) averaged from multiple evaluations.
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution unless you prefer to provide its path when loading.
Simulator.load: Loaded simulator settings from 'recording-body-coords.sim'
Simulator.load: Loading from 'only-body.sim'
Loader.load: Comments read from file follow:
Loader.load:  Turns off mutations in f0, f1, f4, fH related to brain (disables adding and modifying neurons)
Simulator.load: Loaded simulator settings from 'only-body.sim'
Using mutation rate from frams: 0.0
gen	nevals	avg	stddev	min	max
85 	54    	0.00241473 	0.00586074 	0  	0.0220216  
86 	57    	0.00148578 	0.00486773 	0  	0.0197019  
87 	58    	0.00134871 	0.00469703 	0  	0.0200411  
88 	50    	0.00195411 	0.00593316 	0  	0.0293424  
89 	54    	0.00285441 	0.00691899 	0  	0.0293424  
90 	52    	0.0023189  	0.00638909 	0  	0.0293424  
91 	54    	0.00203176 	0.00589287 	0  	0.0293424  
92 	57    	0.00133916 	0.00506553 	0  	0.0293424  
93 	58    	0.00180775 	0.00616144 	0  	0.0323599  
94 	55    	0.00268248 	0.00801423 	0  	0.0323599  
95 	56    	0.00227355 	0.0075286  	0  	0.0309407  
96 	58    	0.000920908	0.00431959 	0  	0.0287277  
97 	55    	0.00164495 	0.00594573 	0  	0.0287277  
98 	54    	0.00135595 	0.00578997 	0  	0.0287277  
99 	53    	0.00151598 	0.00602316 	0  	0.0287277  
100	53    	0.0014009  	0.00555616 	0  	0.0309897  
101	57    	0.0028688  	0.00856901 	0  	0.0309897  
102	51    	0.00275047 	0.00834148 	0  	0.0335295  
103	57    	0.00182602 	0.00695895 	0  	0.0335295  
104	52    	0.00313931 	0.00881814 	0  	0.0335295  
105	56    	0.0024727  	0.00825562 	0  	0.0335333  
106	51    	0.00425775 	0.0104516  	0  	0.0335333  
107	52    	0.00321832 	0.00934472 	0  	0.0335333  
108	58    	0.00314963 	0.00911643 	0  	0.0335333  
109	51    	0.00402086 	0.0104446  	0  	0.0335333  
110	53    	0.00281994 	0.00862617 	0  	0.0335333  
111	52    	0.00523697 	0.0111017  	0  	0.0335333  
112	54    	0.00432603 	0.0101553  	0  	0.0309897  
113	58    	0.00122347 	0.00543874 	0  	0.0309897  
114	51    	0.00314092 	0.00833492 	0  	0.0309897  
115	52    	0.00466288 	0.00996667 	0  	0.0309897  
116	56    	0.00375387 	0.00872868 	0  	0.0309897  
117	51    	0.00419711 	0.00915746 	0  	0.0309897  
118	56    	0.00126125 	0.00514961 	0  	0.0235925  
119	54    	0.000817524	0.00423594 	0  	0.0235925  
120	55    	0.000225706	0.00155743 	0  	0.0121048  
121	52    	0.000551644	0.00222639 	0  	0.0121048  
122	54    	0.000840242	0.00270542 	0  	0.0121048  
123	55    	0.000974428	0.0026682  	0  	0.0121048  
124	59    	0.000270734	0.000839335	0  	0.004269   
125	54    	0.000264836	0.000776404	0  	0.0038226  
126	56    	0.000310593	0.000840536	0  	0.0038226  
127	56    	0.000348567	0.00124004 	0  	0.00862232 
128	53    	0.000523947	0.00160109 	0  	0.00862232 
129	54    	0.00030606 	0.000754185	0  	0.00324078 
130	56    	0.000336209	0.00101177 	0  	0.0064237  
131	51    	0.000319276	0.000774381	0  	0.00324078 
132	52    	0.000490705	0.00125875 	0  	0.00749001 
133	52    	0.000495064	0.00118015 	0  	0.00588899 
134	57    	0.000375399	0.0010716  	0  	0.00618922 
135	52    	0.000498404	0.00125506 	0  	0.00618922 
136	54    	0.000671088	0.00158503 	0  	0.00625857 
137	51    	0.00071562 	0.00149879 	0  	0.00618922 
138	53    	0.000750033	0.00151422 	0  	0.00618922 
139	54    	0.000394258	0.00106889 	0  	0.00618922 
140	52    	0.000433456	0.00109976 	0  	0.00618917 
141	55    	0.000561288	0.00125457 	0  	0.00618917 
142	55    	0.000475248	0.00122456 	0  	0.00624962 
143	60    	0.000298978	0.00117837 	0  	0.00624943 
144	55    	0.000236914	0.000700684	0  	0.00379195 
145	57    	0.000225621	0.000737464	0  	0.00395225 
146	52    	0.000252912	0.000869301	0  	0.00395225 
147	53    	0.000402634	0.00102063 	0  	0.00424898 
148	59    	0.000333203	0.000988431	0  	0.00484935 
149	57    	0.000346133	0.000997581	0  	0.00464411 
150	52    	0.00028927 	0.000956712	0  	0.00428768 
151	51    	0.000386484	0.00104926 	0  	0.00428768 
152	50    	0.000886966	0.00156851 	0  	0.00428772 
153	53    	0.000676732	0.00133702 	0  	0.00428768 
154	53    	0.000947411	0.00159106 	0  	0.00518088 
155	50    	0.000743216	0.00144222 	0  	0.00518088 
156	56    	0.00049005 	0.00113955 	0  	0.0052158  
157	56    	0.000495029	0.0011325  	0  	0.00512427 
158	49    	0.000921967	0.00155693 	0  	0.00512427 
159	53    	0.000963932	0.00179352 	0  	0.00753193 
160	54    	0.000887165	0.00181888 	0  	0.00753193 
161	54    	0.00163666 	0.00240561 	0  	0.00837375 
162	54    	0.00148736 	0.00240768 	0  	0.00796129 
163	54    	0.00209959 	0.00280081 	0  	0.0101869  
164	55    	0.00311107 	0.00354081 	0  	0.0112736  
165	55    	0.00235384 	0.00359527 	0  	0.0112736  
166	55    	0.00258939 	0.00340736 	0  	0.0112736  
167	57    	0.00310638 	0.00354631 	0  	0.0112739  
168	60    	0.00291896 	0.00388549 	0  	0.0114123  
169	55    	0.00349404 	0.00404751 	0  	0.0143361  
170	50    	0.00514607 	0.00448104 	0  	0.0140488  
171	55    	0.00424564 	0.00500296 	0  	0.0139993  
172	54    	0.00490519 	0.00516523 	0  	0.0140016  
173	53    	0.00549667 	0.00556896 	0  	0.0141928  
174	54    	0.00496785 	0.00565084 	0  	0.0149077  
175	55    	0.00483892 	0.00570524 	0  	0.0160749  
176	53    	0.00567258 	0.00620544 	0  	0.0164345  
177	58    	0.00664827 	0.00627303 	0  	0.017024   
178	56    	0.00558183 	0.0065419  	0  	0.0166085  
179	54    	0.00668471 	0.00698099 	0  	0.017392   
180	58    	0.00492115 	0.00634204 	0  	0.017225   
181	53    	0.00684938 	0.00698338 	0  	0.01861    
182	56    	0.00622405 	0.00739116 	0  	0.0223019  
183	54    	0.00688522 	0.00755749 	0  	0.0223019  
184	57    	0.00459482 	0.00739358 	0  	0.0273594  
185	57    	0.00755215 	0.00814954 	0  	0.0272816  
186	56    	0.00887166 	0.00937051 	0  	0.0274796  
187	52    	0.0101574  	0.0107433  	0  	0.0274796  
188	54    	0.00857532 	0.0112108  	0  	0.0286383  
189	55    	0.00869809 	0.0107858  	0  	0.0286383  
190	51    	0.00960876 	0.0113572  	0  	0.0281441  
191	53    	0.00909399 	0.0110175  	0  	0.0281687  
192	58    	0.0062179  	0.00963932 	0  	0.0281687  
193	56    	0.00742496 	0.00987628 	0  	0.0281687  
194	54    	0.00648125 	0.00955941 	0  	0.0281677  
195	51    	0.00666808 	0.00944634 	0  	0.0281677  
196	57    	0.00745671 	0.00959891 	0  	0.0287876  
197	53    	0.00827268 	0.0112776  	0  	0.0288633  
198	59    	0.00520197 	0.00899318 	0  	0.0280581  
199	56    	0.00955117 	0.0108206  	0  	0.0281563  
200	52    	0.00896469 	0.0113787  	0  	0.0300537  
201	52    	0.00864893 	0.011253   	0  	0.0278668  
202	54    	0.00854942 	0.0115677  	0  	0.0288046  
203	53    	0.00636209 	0.011186   	0  	0.0288046  
204	52    	0.0051663  	0.0100791  	0  	0.0282094  
205	52    	0.00456764 	0.00870743 	0  	0.0282094  
206	50    	0.00406855 	0.00806178 	0  	0.0282094  
207	54    	0.00700035 	0.00974541 	0  	0.0256302  
208	52    	0.00756276 	0.00925984 	0  	0.0256302  
209	59    	0.00712311 	0.00992976 	0  	0.0276569  
210	55    	0.00644031 	0.00983976 	0  	0.0258451  
211	52    	0.00828113 	0.0106377  	0  	0.0258451  
212	53    	0.00744198 	0.00999487 	0  	0.0256537  
213	53    	0.00569659 	0.00942961 	0  	0.0259616  
214	55    	0.00758419 	0.00998331 	0  	0.0267679  
215	56    	0.00582676 	0.00957425 	0  	0.0267679  
216	50    	0.00831851 	0.0106536  	0  	0.0281046  
217	51    	0.0097004  	0.0112213  	0  	0.0270428  
218	54    	0.00728852 	0.011113   	0  	0.0287205  
219	56    	0.00919407 	0.0114112  	0  	0.0282118  
220	58    	0.00510384 	0.00940497 	0  	0.0293436  
221	55    	0.00529061 	0.00995747 	0  	0.0299695  
222	54    	0.00497809 	0.00958786 	0  	0.0303634  
223	56    	0.00599656 	0.00958326 	0  	0.0295277  
224	56    	0.00386461 	0.00805988 	0  	0.0299695  
225	58    	0.0053023  	0.00993977 	0  	0.0316449  
226	57    	0.00558991 	0.0102335  	0  	0.0305233  
227	53    	0.00723033 	0.0114058  	0  	0.0322973  
228	53    	0.00624063 	0.0104213  	0  	0.0301242  
229	59    	0.00425684 	0.00880681 	0  	0.0287002  
230	55    	0.00467675 	0.00919092 	0  	0.0287002  
231	51    	0.00534844 	0.0101789  	0  	0.0287002  
232	57    	0.00426579 	0.00875074 	0  	0.0302085  
233	58    	0.00742208 	0.0106799  	0  	0.0302089  
234	58    	0.00732519 	0.0100412  	0  	0.0261321  
235	56    	0.00688893 	0.00924313 	0  	0.0261321  
236	56    	0.00510323 	0.00861026 	0  	0.0246791  
237	50    	0.00662343 	0.00964926 	0  	0.0254671  
238	56    	0.00585753 	0.00948829 	0  	0.0259418  
239	51    	0.00772361 	0.010621   	0  	0.026839   
240	55    	0.00697205 	0.0103607  	0  	0.026839   
241	54    	0.00687776 	0.0102435  	0  	0.027954   
242	54    	0.00826414 	0.0107507  	0  	0.026839   
243	54    	0.00455771 	0.0086794  	0  	0.026839   
244	54    	0.00547018 	0.00933374 	0  	0.026839   
245	54    	0.00502867 	0.00852119 	0  	0.0260892  
246	54    	0.00618754 	0.00984663 	0  	0.0260908  
247	56    	0.00552828 	0.00934505 	0  	0.0265559  
248	55    	0.00522672 	0.00950119 	0  	0.0265559  
249	53    	0.00641995 	0.00996619 	0  	0.0265559  
250	56    	0.00870527 	0.0105194  	0  	0.0291435  
251	53    	0.00974102 	0.0117728  	0  	0.0291435  
252	59    	0.00636715 	0.0105029  	0  	0.0289216  
253	54    	0.00711859 	0.0106124  	0  	0.0289216  
254	55    	0.00576168 	0.0103626  	0  	0.029152   
255	55    	0.00454194 	0.00887751 	0  	0.029152   
256	55    	0.00576261 	0.00960652 	0  	0.0290714  
257	52    	0.0054177  	0.00960706 	0  	0.0290714  
258	56    	0.00449506 	0.00922618 	0  	0.0290714  
259	54    	0.00293234 	0.00795071 	0  	0.0303847  
260	52    	0.00437493 	0.00927028 	0  	0.0303935  
261	52    	0.00540727 	0.00939798 	0  	0.029489   
262	57    	0.00411684 	0.00795167 	0  	0.029489   
263	55    	0.00324486 	0.00702283 	0  	0.0303935  
264	54    	0.00488049 	0.00898029 	0  	0.0304274  
265	53    	0.00739735 	0.0113872  	0  	0.0313828  
266	55    	0.00753423 	0.0113734  	0  	0.0304274  
267	56    	0.0069119  	0.0110584  	0  	0.0303938  
268	55    	0.00538494 	0.00984091 	0  	0.0303938  
269	56    	0.00550354 	0.00919625 	0  	0.0277148  
270	53    	0.00561387 	0.00919536 	0  	0.0257567  
271	56    	0.004809   	0.00860702 	0  	0.0257567  
272	57    	0.00630621 	0.00964314 	0  	0.0311063  
273	55    	0.00696566 	0.0107879  	0  	0.0332201  
274	56    	0.00647234 	0.0100886  	0  	0.0294226  
275	55    	0.00840321 	0.0118154  	0  	0.0298062  
276	53    	0.00787184 	0.0119186  	0  	0.0301377  
277	57    	0.00939413 	0.0123484  	0  	0.0298062  
278	54    	0.00837361 	0.012013   	0  	0.0289312  
279	52    	0.00818374 	0.0120096  	0  	0.0289526  
280	54    	0.00782846 	0.0118466  	0  	0.0320449  
281	49    	0.0065922  	0.0113689  	0  	0.0320449  
282	52    	0.00773175 	0.0117836  	0  	0.0320449  
283	51    	0.00787059 	0.0117613  	0  	0.0294807  
284	54    	0.00867852 	0.01269    	0  	0.0300915  
285	52    	0.00769318 	0.012341   	0  	0.0320275  
286	56    	0.00624114 	0.0108327  	0  	0.0320275  
287	54    	0.00721155 	0.0111792  	0  	0.0304032  
288	52    	0.00669518 	0.0112349  	0  	0.0304032  
289	54    	0.00440855 	0.00968116 	0  	0.0304773  
290	48    	0.00719455 	0.012127   	0  	0.0352231  
291	54    	0.00611692 	0.0112545  	0  	0.0352231  
292	58    	0.00613954 	0.0110653  	0  	0.035177   
293	58    	0.00670019 	0.0119308  	0  	0.0352231  
294	55    	0.0054279  	0.0114531  	0  	0.035177   
295	55    	0.00439799 	0.010097   	0  	0.0350255  
296	55    	0.00666784 	0.0118961  	0  	0.0337676  
297	48    	0.0106557  	0.0137955  	0  	0.0337676  
298	54    	0.00476587 	0.0113568  	0  	0.0337676  
299	54    	0.00933855 	0.0133703  	0  	0.0337441  
300	53    	0.0086623  	0.0135625  	0  	0.0347843  
Best individuals:
(0.03522307058060415,) 	<--	 //0
p:0.7923885625970628, -0.5157091816704724, -0.9519857773110822, fr=1.376, vr=0.702, 0.374, 0.486
p:0.171, -0.506, -2.114, fr=1.301, vr=0.755, 0.362, 0.373
p:-0.020974772170821554, 0.21822569350050047, -3.1429139076612973, fr=0.899, vr=0.613, 0.327, 0.319
p:1.023, -0.664, -0.426, fr=1.279, vr=0.844, 0.463, 0.514
p:0.322, -0.751, -2.012, fr=0.674, vr=0.895, 0.498, 0.555
p:0.899, -0.811, -0.499, fr=0.16, vr=0.853, 0.519, 0.606
p:0.173, 0.031, -2.651, vr=0.745, 0.238, 0.294
p:0.751, -0.09, -0.767, fr=0.017, vr=0.92, 0.245, 0.603
p:-0.352, -1.213, -1.786, fr=1.163, vr=0.488, 0.146, 0.262
p:1.273, -1.433, 1.014, fr=0.449, vr=0.89, 0.32, 0.616
p:0.879, -1.061, -0.821, fr=0.671, vr=0.726, 0.315, 0.504
p:-0.339, -0.674, -0.71, fr=1.251, vr=0.901, 0.203, 0.883
p:-0.046, -1.144, -2.171, vr=0.974, 0.589, 0.657
p:0.199, -0.595, -0.442, vr=0.584, 0.368, 0.605
p:0.212, -0.462, -2.731, vr=0.824, 0.332, 0.285
